MatchID,GameID,Team Name,TeamID,Result,Pistols Won,Potential Thrifties,Thrifties Won
542211,233443,G2,1001,lost,1,1,1
542200,233412,MIBR,7386,won,2,0,0
542200,233412,BLG,12010,lost,0,2,0
542200,233413,MIBR,7386,won,2,1,1
542200,233413,BLG,12010,lost,0,2,1
542201,233415,FNC,878,won,2,1,0
542201,233415,RRQ,2593,lost,0,3,0
542201,233416,FNC,878,won,1,2,0
542201,233416,RRQ,2593,lost,1,4,0
542197,233403,GX,624,won,0,2,1
542197,233403,PRX,14419,lost,2,3,0
542197,233404,PRX,14419,won,1,1,0
542197,233404,GX,624,lost,1,4,1
542197,233405,PRX,14419,won,2,0,0
542197,233405,GX,624,lost,0,3,1
542208,233433,KRX,8185,won,2,0,0
542208,233433,NRG,1034,lost,0,3,0
542208,233434,NRG,1034,won,1,2,0
542208,233434,KRX,8185,lost,1,1,1
542208,233435,NRG,1034,won,1,2,0
542208,233435,KRX,8185,lost,1,3,0
542213,233448,TH,1001,won,1,2,1
542213,233448,T1,14,lost,1,4,0
542213,233449,TH,1001,won,0,2,0
542213,233449,T1,14,lost,2,1,0
542202,233418,MIBR,7386,won,1,1,0
542202,233418,FNC,2593,lost,1,2,0
542202,233419,FNC,2593,won,1,3,1
542202,233419,MIBR,7386,lost,1,2,0
542202,233420,FNC,2593,won,2,2,1
542202,233420,MIBR,7386,lost,0,3,0
542209,233436,EDG,1120,won,2,0,0
542209,233436,TL,474,lost,0,2,0
542209,233437,TL,474,won,1,1,0
542209,233437,EDG,1120,lost,1,3,0
542209,233438,TL,474,won,0,4,1
542209,233438,EDG,1120,lost,2,1,1
542198,233406,SEN,2,won,2,1,0
542198,233406,XLG,13581,lost,0,2,1
542198,233407,XLG,13581,won,0,3,0
542198,233407,SEN,2,lost,2,1,0
542198,233408,XLG,13581,won,1,2,1
542198,233408,SEN,2,lost,1,2,1
542203,233421,BLG,878,won,2,0,0
542203,233421,RRQ,12010,lost,0,3,0
542203,233422,RRQ,12010,won,1,3,1
542203,233422,BLG,878,lost,1,2,0
542203,233423,RRQ,12010,won,1,1,0
542203,233423,BLG,878,lost,1,1,0
542214,233451,G2,11981,won,1,1,1
542214,233451,DRG,11058,lost,1,3,0
542214,233452,G2,11981,won,2,1,0
542214,233452,DRG,11058,lost,0,5,0
542210,233439,KRX,474,won,1,1,0
542210,233439,TL,8185,lost,1,2,0
542210,233440,KRX,474,won,2,2,0
542210,233440,TL,8185,lost,0,2,0
542199,233409,GX,13581,won,1,4,1
542199,233409,XLG,14419,lost,1,1,0
542199,233410,GX,13581,won,2,1,1
542199,233410,XLG,14419,lost,0,2,0
542215,233454,G2,11058,won,1,1,0
542215,233454,T1,14,lost,1,1,0
542215,233455,G2,11058,won,2,0,0
542215,233455,T1,14,lost,0,6,2
542204,233424,MIBR,7386,won,2,0,0
542204,233424,RRQ,878,lost,0,3,0
542204,233425,MIBR,7386,won,2,0,0
542204,233425,RRQ,878,lost,0,3,0
542265,233460,PRX,624,won,0,2,1
542265,233460,G2,11058,lost,2,3,1
542265,233461,G2,11058,won,0,3,1
542265,233461,PRX,624,lost,2,1,1
542265,233462,PRX,624,won,2,0,0
542265,233462,G2,11058,lost,0,5,0
542264,233457,FNC,8185,won,2,2,0
542264,233457,KRX,2593,lost,0,5,1
542264,233458,KRX,2593,won,0,3,0
542264,233458,FNC,8185,lost,2,1,0
542264,233459,FNC,8185,won,1,1,0
542264,233459,KRX,2593,lost,1,1,0
542266,233463,MIBR,7386,won,1,2,0
542266,233463,TH,1001,lost,1,3,0
542266,233464,MIBR,7386,won,1,0,0
542266,233464,TH,1001,lost,1,2,0
542267,233466,NRG,1034,won,2,0,0
542267,233466,GX,14419,lost,0,4,0
542267,233467,NRG,1034,won,0,2,1
542267,233467,GX,14419,lost,2,3,0
542273,233483,G2,8185,won,0,1,0
542273,233483,KRX,11058,lost,2,3,0
542273,233484,KRX,11058,won,1,2,0
542273,233484,G2,8185,lost,1,2,0
542273,233485,KRX,11058,won,1,1,0
542273,233485,G2,8185,lost,1,3,1
542274,233486,TH,14419,won,1,1,1
542274,233486,GX,1001,lost,1,4,1
542274,233487,GX,1001,won,2,1,0
542274,233487,TH,14419,lost,0,2,1
542274,233488,TH,14419,won,1,5,3
542274,233488,GX,1001,lost,1,1,0
542268,233469,PRX,2593,won,2,1,0
542268,233469,FNC,624,lost,0,3,0
542268,233470,FNC,624,won,1,1,1
542268,233470,PRX,2593,lost,1,3,0
542268,233471,FNC,624,won,2,1,0
542268,233471,PRX,2593,lost,0,2,1
542269,233472,NRG,1034,won,1,2,0
542269,233472,MIBR,7386,lost,1,1,0
542269,233473,MIBR,7386,won,2,0,0
542269,233473,NRG,1034,lost,0,3,0
542269,233474,NRG,1034,won,0,3,1
542269,233474,MIBR,7386,lost,2,2,0
542277,233492,PRX,1001,won,1,2,0
542277,233492,TH,624,lost,1,4,1
542277,233493,TH,624,won,1,3,2
542277,233493,PRX,1001,lost,1,3,0
542277,233494,PRX,1001,won,1,1,0
542277,233494,TH,624,lost,1,2,0
542276,233489,MIBR,7386,won,1,3,0
542276,233489,KRX,8185,lost,1,2,0
542276,233490,KRX,8185,won,0,4,2
542276,233490,MIBR,7386,lost,2,3,2
542276,233491,KRX,8185,won,2,1,1
542276,233491,MIBR,7386,lost,0,3,0
542270,233475,NRG,1034,won,1,2,0
542270,233475,FNC,2593,lost,1,2,1
542270,233476,NRG,1034,won,1,2,1
542270,233476,FNC,2593,lost,1,3,0
542278,233495,KRX,8185,won,1,2,0
542278,233495,PRX,624,lost,1,3,0
542278,233496,KRX,8185,won,2,1,0
542278,233496,PRX,624,lost,0,3,0
542279,233498,KRX,8185,won,1,1,0
542279,233498,FNC,2593,lost,1,2,0
542279,233499,FNC,2593,won,1,1,0
542279,233499,KRX,8185,lost,1,4,0
542279,233500,FNC,2593,won,0,2,1
542279,233500,KRX,8185,lost,2,1,0
542279,233501,FNC,2593,won,1,1,0
542279,233501,KRX,8185,lost,1,3,0
542272,233478,NRG,1034,won,1,1,0
542272,233478,FNC,2593,lost,1,2,0
542272,233479,NRG,1034,won,1,1,0
542272,233479,FNC,2593,lost,1,3,1
542272,233480,FNC,2593,won,1,1,0
542272,233480,NRG,1034,lost,1,3,0
542272,233481,FNC,2593,won,1,3,1
542272,233481,NRG,1034,lost,1,2,0
542272,233482,NRG,1034,won,0,2,0
542272,233482,FNC,2593,lost,2,3,0
509801,224713,C9,2406,won,1,0,0
509801,224713,FUR,188,lost,1,3,0
509801,224714,C9,2406,won,2,0,0
509801,224714,FUR,188,lost,0,3,0
509802,224716,LEV,2359,won,2,2,1
509802,224716,LOUD,6961,lost,0,2,1
509802,224717,LOUD,6961,won,2,2,1
509802,224717,LEV,2359,lost,0,3,0
509802,224718,LOUD,6961,won,0,3,2
509802,224718,LEV,2359,lost,2,2,0
509803,224719,2G,5248,won,1,2,1
509803,224719,EG,15072,lost,1,2,0
509803,224720,EG,15072,won,2,0,0
509803,224720,2G,5248,lost,0,2,0
509803,224721,EG,15072,won,0,4,2
509803,224721,2G,5248,lost,2,0,0
509804,224722,MIBR,7386,won,2,1,0
509804,224722,KRÜ,2355,lost,0,2,0
509804,224723,KRÜ,2355,won,2,0,0
509804,224723,MIBR,7386,lost,0,2,0
509804,224724,KRÜ,2355,won,2,2,2
509804,224724,MIBR,7386,lost,0,4,1
509805,224725,100T,120,won,1,3,0
509805,224725,NRG,1034,lost,1,2,0
509805,224726,100T,120,won,1,1,0
509805,224726,NRG,1034,lost,1,1,0
509806,224728,SEN,2,won,1,1,0
509806,224728,G2,11058,lost,1,4,0
509806,224729,G2,11058,won,2,1,1
509806,224729,SEN,2,lost,0,4,0
509806,224730,SEN,2,won,0,4,1
509806,224730,G2,11058,lost,2,2,1
509807,224731,G2,11058,won,1,1,0
509807,224731,2G,15072,lost,1,4,1
509807,224732,G2,11058,won,2,0,0
509807,224732,2G,15072,lost,0,4,1
509808,224734,SEN,2406,won,1,1,0
509808,224734,FUR,2,lost,1,1,0
509808,224735,SEN,2406,won,2,0,0
509808,224735,FUR,2,lost,0,1,0
509809,224737,100T,2355,won,1,1,0
509809,224737,KRÜ,120,lost,1,3,0
509809,224738,100T,2355,won,1,1,0
509809,224738,KRÜ,120,lost,1,2,0
509810,224740,NRG,1034,won,1,2,1
509810,224740,LOUD,6961,lost,1,2,0
509810,224741,NRG,1034,won,0,2,0
509810,224741,LOUD,6961,lost,2,3,1
509811,224743,C9,5248,won,1,2,0
509811,224743,EG,188,lost,1,4,1
509811,224744,C9,5248,won,0,2,0
509811,224744,EG,188,lost,2,3,0
509812,224746,LEV,2359,won,1,2,0
509812,224746,MIBR,7386,lost,1,3,0
509812,224747,LEV,2359,won,2,0,0
509812,224747,MIBR,7386,lost,0,4,1
509813,224749,FUR,15072,won,0,3,1
509813,224749,2G,2406,lost,2,1,0
509813,224750,2G,2406,won,1,1,0
509813,224750,FUR,15072,lost,1,2,0
509813,224751,2G,2406,won,2,0,0
509813,224751,FUR,15072,lost,0,3,0
509814,224752,NRG,1034,won,1,1,0
509814,224752,LEV,2359,lost,1,3,0
509814,224753,LEV,2359,won,1,1,0
509814,224753,NRG,1034,lost,1,2,0
509814,224754,NRG,1034,won,1,3,1
509814,224754,LEV,2359,lost,1,3,0
509815,224755,SEN,2,won,1,2,1
509815,224755,C9,188,lost,1,2,0
509815,224756,SEN,2,won,2,1,0
509815,224756,C9,188,lost,0,1,0
509816,224758,MIBR,7386,won,2,2,0
509816,224758,100T,120,lost,0,3,0
509816,224759,MIBR,7386,won,1,2,0
509816,224759,100T,120,lost,1,4,0
509817,224761,EG,5248,won,1,1,0
509817,224761,G2,11058,lost,1,3,0
509817,224762,G2,11058,won,0,2,1
509817,224762,EG,5248,lost,2,2,0
509817,224763,G2,11058,won,2,0,0
509817,224763,EG,5248,lost,0,3,0
509818,224764,KRÜ,2355,won,2,1,0
509818,224764,LOUD,6961,lost,0,6,2
509818,224765,LOUD,6961,won,2,4,2
509818,224765,KRÜ,2355,lost,0,3,1
509818,224766,KRÜ,2355,won,2,0,0
509818,224766,LOUD,6961,lost,0,3,0
509819,224767,C9,188,won,2,0,0
509819,224767,2G,15072,lost,0,3,0
509819,224768,C9,188,won,2,1,0
509819,224768,2G,15072,lost,0,2,0
509820,224770,NRG,1034,won,1,1,0
509820,224770,MIBR,7386,lost,1,2,0
509820,224771,NRG,1034,won,1,1,0
509820,224771,MIBR,7386,lost,1,2,0
509821,224773,SEN,2,won,1,1,0
509821,224773,EG,5248,lost,1,4,1
509821,224774,SEN,2,won,1,1,1
509821,224774,EG,5248,lost,1,3,0
509822,224776,KRÜ,2355,won,1,2,0
509822,224776,LEV,2359,lost,1,4,0
509822,224777,LEV,2359,won,2,0,0
509822,224777,KRÜ,2355,lost,0,1,0
509822,224778,LEV,2359,won,2,0,0
509822,224778,KRÜ,2355,lost,0,3,0
509823,224779,G2,11058,won,2,0,0
509823,224779,FUR,2406,lost,0,1,0
509823,224780,G2,11058,won,1,1,1
509823,224780,FUR,2406,lost,1,2,0
509824,224782,LOUD,6961,won,2,0,0
509824,224782,100T,120,lost,0,3,0
509824,224783,100T,120,won,2,1,0
509824,224783,LOUD,6961,lost,0,3,0
509824,224784,100T,120,won,1,3,0
509824,224784,LOUD,6961,lost,1,3,1
509825,224785,KRÜ,2355,won,1,1,0
509825,224785,NRG,1034,lost,1,2,0
509825,224786,NRG,1034,won,2,0,0
509825,224786,KRÜ,2355,lost,0,3,0
509825,224787,NRG,1034,won,2,1,1
509825,224787,KRÜ,2355,lost,0,3,0
509826,224788,100T,120,won,1,3,0
509826,224788,LEV,2359,lost,1,3,1
509826,224789,LEV,2359,won,1,3,1
509826,224789,100T,120,lost,1,2,1
509826,224790,LEV,2359,won,2,0,0
509826,224790,100T,120,lost,0,2,0
509827,224791,EG,2406,won,1,2,1
509827,224791,FUR,5248,lost,1,2,0
509827,224792,EG,2406,won,0,3,0
509827,224792,FUR,5248,lost,2,2,0
509829,224794,2G,15072,won,2,2,0
509829,224794,SEN,2,lost,0,3,0
509829,224795,SEN,2,won,2,0,0
509829,224795,2G,15072,lost,0,3,0
509829,224796,SEN,2,won,2,0,0
509829,224796,2G,15072,lost,0,2,0
509830,224797,G2,11058,won,2,2,0
509830,224797,C9,188,lost,0,4,1
509830,224798,G2,11058,won,2,1,1
509830,224798,C9,188,lost,0,3,1
509831,224800,MIBR,7386,won,0,3,0
509831,224800,LOUD,6961,lost,2,2,0
509831,224801,MIBR,7386,won,0,3,2
509831,224801,LOUD,6961,lost,2,3,2
530902,231348,C9,2359,won,1,2,0
530902,231348,LEV,188,lost,1,2,0
530902,231349,LEV,188,won,1,3,1
530902,231349,C9,2359,lost,1,2,0
530902,231350,C9,2359,won,1,2,0
530902,231350,LEV,188,lost,1,3,0
530903,231351,G2,120,won,2,2,0
530903,231351,100T,11058,lost,0,1,1
530903,231352,G2,120,won,1,2,2
530903,231352,100T,11058,lost,1,3,0
530906,231360,SEN,2,won,1,2,0
530906,231360,C9,188,lost,1,2,0
530906,231361,C9,188,won,2,0,0
530906,231361,SEN,2,lost,0,3,0
530906,231362,SEN,2,won,1,2,0
530906,231362,C9,188,lost,1,0,0
530907,231363,NRG,1034,won,1,1,0
530907,231363,G2,11058,lost,1,3,1
530907,231364,G2,11058,won,1,2,2
530907,231364,NRG,1034,lost,1,3,0
530907,231365,G2,11058,won,0,3,1
530907,231365,NRG,1034,lost,2,1,0
530904,231354,LEV,2359,won,2,2,1
530904,231354,KRÜ,2355,lost,0,2,0
530904,231355,KRÜ,2355,won,1,2,1
530904,231355,LEV,2359,lost,1,3,0
530904,231356,LEV,2359,won,1,1,0
530904,231356,KRÜ,2355,lost,1,2,1
530905,231357,100T,120,won,2,0,0
530905,231357,EG,5248,lost,0,3,1
530905,231358,100T,120,won,2,3,1
530905,231358,EG,5248,lost,0,5,3
530908,231366,NRG,1034,won,1,1,0
530908,231366,LEV,2359,lost,1,2,0
530908,231367,NRG,1034,won,2,0,0
530908,231367,LEV,2359,lost,0,3,0
530909,231369,C9,120,won,1,2,0
530909,231369,100T,188,lost,1,3,2
530909,231370,C9,120,won,1,3,2
530909,231370,100T,188,lost,1,1,1
530910,231372,G2,2,won,1,2,1
530910,231372,SEN,11058,lost,1,2,0
530910,231373,G2,2,won,1,2,0
530910,231373,SEN,11058,lost,1,3,1
530911,233203,C9,188,won,2,0,0
530911,233203,NRG,1034,lost,0,2,0
530911,231376,NRG,1034,won,2,1,0
530911,231376,C9,188,lost,0,0,0
530911,231377,NRG,1034,won,0,2,1
530911,231377,C9,188,lost,2,2,0
530912,231378,NRG,1034,won,1,1,0
530912,231378,SEN,2,lost,1,3,1
530912,231379,NRG,1034,won,2,2,0
530912,231379,SEN,2,lost,0,2,0
530912,231380,SEN,2,won,2,1,1
530912,231380,NRG,1034,lost,0,3,0
530912,231381,NRG,1034,won,1,2,0
530912,231381,SEN,2,lost,1,1,0
530913,231383,G2,11058,won,1,1,0
530913,231383,NRG,1034,lost,1,2,0
530913,231384,G2,11058,won,2,1,0
530913,231384,NRG,1034,lost,0,4,0
530913,231385,G2,11058,won,0,3,1
530913,231385,NRG,1034,lost,2,3,0
511543,226424,NAVI,4915,won,1,2,1
511543,226424,APK,11479,lost,1,3,0
511543,226425,APK,11479,won,2,1,1
511543,226425,NAVI,4915,lost,0,3,0
511543,226426,NAVI,4915,won,2,0,0
511543,226426,APK,11479,lost,0,4,0
511544,226427,GX,14419,won,0,3,1
511544,226427,VIT,2059,lost,2,2,0
511544,226428,GX,14419,won,1,2,1
511544,226428,VIT,2059,lost,1,2,0
511545,226430,M8,12694,won,2,1,0
511545,226430,FUT,1184,lost,0,5,1
511545,226431,FUT,1184,won,2,1,0
511545,226431,M8,12694,lost,0,2,0
511545,226432,FUT,1184,won,1,4,0
511545,226432,M8,12694,lost,1,2,1
511546,226433,TL,474,won,2,0,0
511546,226433,MKOI,7035,lost,0,5,1
511546,226434,MKOI,7035,won,0,3,1
511546,226434,TL,474,lost,2,3,0
511546,226435,TL,474,won,0,3,0
511546,226435,MKOI,7035,lost,2,1,0
511547,226436,BBL,1001,won,1,2,0
511547,226436,TH,397,lost,1,2,0
511547,226437,TH,397,won,1,4,2
511547,226437,BBL,1001,lost,1,3,0
511547,226438,TH,397,won,2,0,0
511547,226438,BBL,1001,lost,0,3,1
511548,226439,FNC,8877,won,1,1,0
511548,226439,KC,2593,lost,1,4,1
511548,226440,KC,2593,won,1,2,1
511548,226440,FNC,8877,lost,1,3,2
511548,226441,FNC,8877,won,1,1,1
511548,226441,KC,2593,lost,1,2,0
511549,226442,KC,11479,won,2,1,1
511549,226442,APK,8877,lost,0,2,1
511549,226443,APK,8877,won,1,3,1
511549,226443,KC,11479,lost,1,3,0
511549,226444,KC,11479,won,0,3,2
511549,226444,APK,8877,lost,2,3,0
511550,226445,GX,397,won,1,0,0
511550,226445,BBL,14419,lost,1,2,0
511550,226446,BBL,14419,won,2,2,0
511550,226446,GX,397,lost,0,3,1
511550,226447,GX,397,won,1,1,0
511550,226447,BBL,14419,lost,1,3,0
511551,226448,TL,4915,won,1,3,0
511551,226448,NAVI,474,lost,1,3,1
511551,226449,TL,4915,won,2,0,0
511551,226449,NAVI,474,lost,0,3,0
511552,226451,TH,1001,won,0,3,0
511552,226451,M8,12694,lost,2,2,0
511552,226452,M8,12694,won,1,3,0
511552,226452,TH,1001,lost,1,2,0
511552,226453,TH,1001,won,1,2,1
511552,226453,M8,12694,lost,1,2,0
511553,226454,VIT,2059,won,2,0,0
511553,226454,FUT,1184,lost,0,4,1
511553,226455,VIT,2059,won,2,1,0
511553,226455,FUT,1184,lost,0,4,0
511554,226457,FNC,7035,won,1,1,0
511554,226457,MKOI,2593,lost,1,5,1
511554,226458,FNC,7035,won,2,3,0
511554,226458,MKOI,2593,lost,0,2,0
511562,226460,GX,14419,won,2,2,0
511562,226460,FUT,1184,lost,0,2,1
511562,226461,FUT,1184,won,1,3,1
511562,226461,GX,14419,lost,1,2,0
511562,226462,FUT,1184,won,1,3,1
511562,226462,GX,14419,lost,1,1,0
511563,226463,BBL,12694,won,2,0,0
511563,226463,M8,397,lost,0,4,1
511563,226464,BBL,12694,won,1,3,0
511563,226464,M8,397,lost,1,4,1
511564,226466,TL,11479,won,2,0,0
511564,226466,APK,474,lost,0,3,0
511564,226467,APK,474,won,0,4,2
511564,226467,TL,11479,lost,2,1,0
511564,226468,TL,11479,won,2,1,0
511564,226468,APK,474,lost,0,5,1
511565,226469,MKOI,7035,won,1,2,0
511565,226469,KC,8877,lost,1,3,1
511565,226470,KC,8877,won,2,0,0
511565,226470,MKOI,7035,lost,0,3,0
511565,226471,KC,8877,won,2,1,0
511565,226471,MKOI,7035,lost,0,2,0
511566,230237,FNC,2593,won,0,3,0
511566,230237,NAVI,4915,lost,2,2,0
511566,226473,NAVI,4915,won,0,2,0
511566,226473,FNC,2593,lost,2,1,0
511566,226474,FNC,2593,won,1,3,0
511566,226474,NAVI,4915,lost,1,0,0
511567,226475,TH,2059,won,1,2,0
511567,226475,VIT,1001,lost,1,4,2
511567,226476,TH,2059,won,1,3,0
511567,226476,VIT,1001,lost,1,3,0
511568,226478,TH,1184,won,1,1,1
511568,226478,FUT,1001,lost,1,4,1
511568,226479,TH,1184,won,1,1,0
511568,226479,FUT,1001,lost,1,3,1
511569,226481,APK,11479,won,1,2,0
511569,226481,MKOI,7035,lost,1,2,1
511569,226482,MKOI,7035,won,2,1,0
511569,226482,APK,11479,lost,0,2,1
511569,226483,MKOI,7035,won,1,1,0
511569,226483,APK,11479,lost,1,1,0
511570,226484,M8,12694,won,1,2,0
511570,226484,GX,14419,lost,1,3,0
511570,226485,GX,14419,won,1,2,0
511570,226485,M8,12694,lost,1,3,1
511570,226486,GX,14419,won,2,0,0
511570,226486,M8,12694,lost,0,3,0
511571,226487,NAVI,8877,won,1,3,1
511571,226487,KC,4915,lost,1,2,1
511571,226488,NAVI,8877,won,1,2,0
511571,226488,KC,4915,lost,1,3,0
511572,226490,VIT,2059,won,1,1,0
511572,226490,BBL,397,lost,1,3,0
511572,226491,BBL,397,won,1,3,0
511572,226491,VIT,2059,lost,1,2,0
511572,226492,BBL,397,won,2,0,0
511572,226492,VIT,2059,lost,0,2,0
511573,226493,TL,474,won,1,1,0
511573,226493,FNC,2593,lost,1,3,1
511573,226494,TL,474,won,2,0,0
511573,226494,FNC,2593,lost,0,1,0
511575,226496,NAVI,4915,won,0,2,1
511575,226496,MKOI,7035,lost,2,3,0
511575,226497,MKOI,7035,won,1,3,0
511575,226497,NAVI,4915,lost,1,2,1
511575,226498,NAVI,4915,won,2,0,0
511575,226498,MKOI,7035,lost,0,3,0
511576,226499,FNC,11479,won,2,0,0
511576,226499,APK,2593,lost,0,3,0
511576,226500,FNC,11479,won,1,2,0
511576,226500,APK,2593,lost,1,4,1
511577,226502,TH,1001,won,1,1,0
511577,226502,GX,14419,lost,1,1,0
511577,226503,TH,1001,won,2,0,0
511577,226503,GX,14419,lost,0,2,0
511579,226505,VIT,2059,won,2,0,0
511579,226505,M8,12694,lost,0,2,0
511579,226506,M8,12694,won,1,1,0
511579,226506,VIT,2059,lost,1,2,1
511579,226507,VIT,2059,won,1,3,0
511579,226507,M8,12694,lost,1,3,2
511580,226508,BBL,1184,won,2,2,1
511580,226508,FUT,397,lost,0,5,1
511580,226509,BBL,1184,won,2,4,2
511580,226509,FUT,397,lost,0,4,1
511581,226511,TL,474,won,1,2,0
511581,226511,KC,8877,lost,1,2,0
511581,226512,KC,8877,won,1,2,0
511581,226512,TL,474,lost,1,3,0
511581,226513,KC,8877,won,2,2,0
511581,226513,TL,474,lost,0,2,1
530924,231388,FNC,2593,won,2,0,0
530924,231388,BBL,397,lost,0,5,1
530924,231389,BBL,397,won,1,1,0
530924,231389,FNC,2593,lost,1,2,1
530924,231390,BBL,397,won,2,2,0
530924,231390,FNC,2593,lost,0,2,1
530925,231391,NAVI,14419,won,2,0,0
530925,231391,GX,4915,lost,0,4,1
530925,231392,GX,4915,won,2,0,0
530925,231392,NAVI,14419,lost,0,2,0
530925,231393,GX,4915,won,1,2,1
530925,231393,NAVI,14419,lost,1,2,0
530928,231400,BBL,1001,won,2,3,2
530928,231400,TH,397,lost,0,3,2
530928,231401,BBL,1001,won,2,3,1
530928,231401,TH,397,lost,0,4,0
530929,231403,TL,14419,won,1,2,1
530929,231403,GX,474,lost,1,2,0
530929,231404,GX,474,won,0,5,0
530929,231404,TL,14419,lost,2,2,0
530929,231405,TL,14419,won,1,4,0
530929,231405,GX,474,lost,1,3,0
530926,231394,KC,2593,won,0,2,0
530926,231394,FNC,8877,lost,2,1,0
530926,231395,FNC,8877,won,1,2,1
530926,231395,KC,2593,lost,1,3,0
530926,232628,FNC,8877,won,2,0,0
530926,232628,KC,2593,lost,0,3,0
530927,231397,NAVI,2059,won,1,1,0
530927,231397,VIT,4915,lost,1,2,0
530927,231398,NAVI,2059,won,2,2,1
530927,231398,VIT,4915,lost,0,3,1
530930,231406,GX,2593,won,1,1,0
530930,231406,FNC,14419,lost,1,3,0
530930,231407,GX,2593,won,2,1,0
530930,231407,FNC,14419,lost,0,2,0
530931,231409,NAVI,1001,won,2,0,0
530931,231409,TH,4915,lost,0,4,0
530931,231410,NAVI,1001,won,1,1,0
530931,231410,TH,4915,lost,1,3,0
530932,231412,TL,474,won,1,2,0
530932,231412,BBL,397,lost,1,2,1
530932,231413,BBL,397,won,0,4,2
530932,231413,TL,474,lost,2,2,0
530932,231414,TL,474,won,0,2,1
530932,231414,BBL,397,lost,2,2,1
530933,231415,NAVI,14419,won,1,1,0
530933,231415,GX,4915,lost,1,2,0
530933,231416,GX,4915,won,2,1,0
530933,231416,NAVI,14419,lost,0,4,1
530933,231417,GX,4915,won,2,1,1
530933,231417,NAVI,14419,lost,0,3,0
530934,231418,GX,14419,won,2,0,0
530934,231418,BBL,397,lost,0,3,0
530934,231419,GX,14419,won,1,2,0
530934,231419,BBL,397,lost,1,3,0
530934,233349,GX,14419,won,2,2,2
530934,233349,BBL,397,lost,0,4,0
530935,231423,TL,474,won,1,3,0
530935,231423,GX,14419,lost,1,2,0
530935,231424,TL,474,won,1,2,0
530935,231424,GX,14419,lost,1,4,1
530935,231425,TL,474,won,2,2,1
530935,231425,GX,14419,lost,0,4,0
508815,223654,TLN,8304,won,2,2,1
508815,223654,BME,466,lost,0,3,0
508815,223655,TLN,8304,won,2,0,0
508815,223655,BME,466,lost,0,0,0
508816,223657,TS,6199,won,2,1,1
508816,223657,NS,11060,lost,0,4,0
508816,223658,NS,11060,won,0,3,0
508816,223658,TS,6199,lost,2,2,0
508816,223659,NS,11060,won,2,0,0
508816,223659,TS,6199,lost,0,3,0
508817,223660,PRX,624,won,1,1,0
508817,223660,T1,14,lost,1,3,0
508817,223661,PRX,624,won,0,3,0
508817,223661,T1,14,lost,2,2,0
508818,227727,GEN,17,won,1,1,1
508818,227727,KRX,8185,lost,1,2,0
508818,223664,GEN,17,won,1,2,1
508818,223664,KRX,8185,lost,1,2,1
508819,227752,GE,918,won,1,2,1
508819,227752,RRQ,878,lost,1,2,1
508819,223667,GE,918,won,1,1,0
508819,223667,RRQ,878,lost,1,2,0
508820,223669,DFM,278,won,2,0,0
508820,223669,ZETA,5448,lost,0,3,0
508820,223670,ZETA,5448,won,2,0,0
508820,223670,DFM,278,lost,0,2,0
508820,223671,DFM,278,won,0,1,0
508820,223671,ZETA,5448,lost,2,3,0
508821,223672,KRX,8185,won,1,1,1
508821,223672,NS,11060,lost,1,3,0
508821,227984,NS,11060,won,2,2,1
508821,227984,KRX,8185,lost,0,2,0
508821,227985,KRX,8185,won,1,2,1
508821,227985,NS,11060,lost,1,3,1
508822,223673,T1,14,won,1,2,1
508822,223673,BME,466,lost,1,3,0
508822,223674,T1,14,won,0,4,1
508822,223674,BME,466,lost,2,0,0
508823,223676,TS,6199,won,2,0,0
508823,223676,GE,918,lost,0,3,0
508823,223677,GE,918,won,1,0,0
508823,223677,TS,6199,lost,1,1,0
508823,223678,TS,6199,won,2,4,0
508823,223678,GE,918,lost,0,1,0
508824,228042,PRX,624,won,2,0,0
508824,228042,DFM,278,lost,0,4,0
508824,223680,PRX,624,won,2,0,0
508824,223680,DFM,278,lost,0,4,0
508825,223682,TLN,8304,won,2,0,0
508825,223682,ZETA,5448,lost,0,3,0
508825,223683,TLN,8304,won,1,1,1
508825,223683,ZETA,5448,lost,1,4,0
508826,228313,RRQ,17,won,2,0,0
508826,228313,GEN,878,lost,0,3,0
508826,223686,GEN,878,won,1,1,0
508826,223686,RRQ,17,lost,1,2,0
508826,223687,RRQ,17,won,1,2,1
508826,223687,GEN,878,lost,1,0,0
508828,223688,GE,17,won,2,1,0
508828,223688,GEN,918,lost,0,3,0
508828,223689,GEN,918,won,1,1,0
508828,223689,GE,17,lost,1,2,0
508828,223690,GEN,918,won,1,2,0
508828,223690,GE,17,lost,1,1,0
508829,229069,DFM,278,won,1,1,0
508829,229069,TLN,8304,lost,1,3,1
508829,223692,TLN,8304,won,0,2,0
508829,223692,DFM,278,lost,2,1,1
508829,223693,DFM,278,won,1,2,0
508829,223693,TLN,8304,lost,1,2,0
508830,223694,T1,14,won,1,2,0
508830,223694,ZETA,5448,lost,1,2,0
508830,223695,T1,14,won,1,3,1
508830,223695,ZETA,5448,lost,1,2,1
508831,223697,NS,878,won,0,1,0
508831,223697,RRQ,11060,lost,2,1,0
508831,223698,RRQ,11060,won,1,2,1
508831,223698,NS,878,lost,1,3,1
508831,223699,RRQ,11060,won,2,0,0
508831,223699,NS,878,lost,0,3,0
508832,229399,KRX,8185,won,0,1,1
508832,229399,TS,6199,lost,2,5,1
508832,223701,KRX,8185,won,1,1,0
